SUPER__1	gene_26
SUPER__1	gene_29
SUPER__1	gene_90
SUPER__1	gene_106
SUPER__1	gene_169
SUPER__1	gene_316
SUPER__1	gene_328
SUPER__1	gene_380
SUPER__1	gene_398
SUPER__1	gene_425
SUPER__1	gene_430
SUPER__1	gene_442
SUPER__1	gene_450
SUPER__1	gene_462
SUPER__1	gene_473
SUPER__1	gene_474
SUPER__1	gene_475
SUPER__1	gene_537
SUPER__1	gene_581
SUPER__1	gene_582
SUPER__1	gene_596
SUPER__1	gene_598
SUPER__1	gene_602
SUPER__1	gene_621
SUPER__1	gene_643
SUPER__1	gene_653
SUPER__1	gene_670
SUPER__1	gene_672
SUPER__1	gene_691
SUPER__1	gene_699
SUPER__1	gene_700
SUPER__1	gene_725
SUPER__1	gene_730
SUPER__1	gene_748
SUPER__1	gene_749
SUPER__1	gene_793
SUPER__1	gene_795
SUPER__1	gene_825
SUPER__1	gene_833
SUPER__1	gene_838
SUPER__1	gene_844
SUPER__1	gene_845
SUPER__1	gene_857
SUPER__1	gene_878
SUPER__1	gene_922
SUPER__1	gene_943
SUPER__1	gene_969
SUPER__1	gene_970
SUPER__1	gene_978
SUPER__1	gene_983
SUPER__1	gene_1023
SUPER__1	gene_1115
SUPER__1	gene_1128
SUPER__1	gene_1131
SUPER__1	gene_1134
SUPER__1	gene_1135
SUPER__1	gene_1197
SUPER__1	gene_1221
SUPER__1	gene_1225
SUPER__1	gene_1227
SUPER__1	gene_1256
SUPER__1	gene_1257
SUPER__1	gene_1266
SUPER__1	gene_1275
SUPER__1	gene_1277
SUPER__1	gene_1278
SUPER__1	gene_1292
SUPER__1	gene_1300
SUPER__1	gene_1322
SUPER__1	gene_1371
SUPER__1	gene_1389
SUPER__1	gene_1391
SUPER__1	gene_1392
SUPER__1	gene_1404
SUPER__1	gene_1405
SUPER__1	gene_1408
SUPER__1	gene_1410
SUPER__1	gene_1435
SUPER__1	gene_1443
SUPER__1	gene_1465
SUPER__1	gene_1486
SUPER__1	gene_1491
SUPER__1	gene_1492
SUPER__1	gene_1502
SUPER__1	gene_1510
SUPER__1	gene_1513
SUPER__1	gene_1553
SUPER__1	gene_1554
SUPER__1	gene_1570
SUPER__1	gene_1581
SUPER__1	gene_1592
SUPER__1	gene_1612
SUPER__1	gene_1621
SUPER__1	gene_1626
SUPER__1	gene_1627
SUPER__1	gene_1631
SUPER__1	gene_1635
SUPER__1	gene_1640
SUPER__1	gene_1645
SUPER__1	gene_1665
SUPER__1	gene_1673
SUPER__1	gene_1748
SUPER__1	gene_1751
SUPER__1	gene_1770
SUPER__1	gene_1782
SUPER__1	gene_1789
SUPER__1	gene_1796
SUPER__1	gene_1857
SUPER__1	gene_1881
SUPER__1	gene_1908
SUPER__1	gene_1916
SUPER__1	gene_1922
SUPER__1	gene_1925
SUPER__1	gene_1926
SUPER__1	gene_1932
SUPER__1	gene_1939
SUPER__1	gene_1946
SUPER__1	gene_1947
SUPER__1	gene_1948
SUPER__1	gene_1972
SUPER__1	gene_2041
SUPER__1	gene_2049
SUPER__1	gene_2050
SUPER__1	gene_2139
SUPER__1	gene_2146
SUPER__1	gene_2161
SUPER__1	gene_2175
SUPER__1	gene_2187
SUPER__1	gene_2188
SUPER__1	gene_2189
SUPER__1	gene_2191
SUPER__1	gene_2193
SUPER__1	gene_2246
SUPER__1	gene_2265
SUPER__1	gene_2287
SUPER__1	gene_2330
SUPER__1	gene_2336
SUPER__1	gene_2337
SUPER__1	gene_2342
SUPER__1	gene_2355
SUPER__1	gene_2367
SUPER__1	gene_2368
SUPER__1	gene_2399
SUPER__1	gene_2409
SUPER__1	gene_2416
SUPER__1	gene_2427
SUPER__1	gene_2463
SUPER__1	gene_2464
SUPER__1	gene_2465
SUPER__1	gene_2466
SUPER__1	gene_2467
SUPER__1	gene_2468
SUPER__1	gene_2471
SUPER__1	gene_2476
SUPER__1	gene_2477
SUPER__1	gene_2479
SUPER__1	gene_2481
SUPER__1	gene_2485
SUPER__1	gene_2486
SUPER__1	gene_2487
SUPER__1	gene_2489
SUPER__1	gene_2491
SUPER__1	gene_2559
SUPER__1	gene_2561
SUPER__1	gene_2562
SUPER__1	gene_2582
SUPER__1	gene_2608
SUPER__1	gene_2609
SUPER__1	gene_2640
SUPER__1	gene_2646
SUPER__1	gene_2866
SUPER__1	gene_2867
SUPER__1	gene_2868
SUPER__1	gene_2869
SUPER__1	gene_2870
SUPER__1	gene_2872
SUPER__1	gene_2874
SUPER__1	gene_2876
SUPER__1	gene_2879
SUPER__1	gene_2882
SUPER__1	gene_2883
SUPER__1	gene_2884
SUPER__1	gene_2889
SUPER__1	gene_2890
SUPER__1	gene_2891
SUPER__1	gene_2892
SUPER__1	gene_2893
SUPER__1	gene_2894
SUPER__1	gene_2895
SUPER__1	gene_2896
SUPER__1	gene_2897
SUPER__1	gene_2898
SUPER__1	gene_2901
